item	nak	nek	naknek
cs a t t a n ó	64	0	1.000
cs a t t a n ó s	12	0	1.000
cs a t t o g	491	0	1.000
cs a v a r á s	60	0	1.000
cs a v a r g á s	26	0	1.000
cs a v a r g ó	292	0	1.000
cs a v a r o d á s	29	0	1.000
cs a v a r o s	14	0	1.000
cs á v ó	390	0	1.000
cs e l l ó	24	0	1.000
cs e t e p a t é	134	0	1.000
cs i cs á s	14	0	1.000
cs i g a	307	0	1.000
cs i k l ó	15	0	1.000
cs i k ó	185	0	1.000
cs i k ó s	56	0	1.000
cs í k o s	34	0	1.000
cs i l l a g	1760	0	1.000
cs i l l a g a	588	0	1.000
cs i l l a g á sz a t	118	0	1.000
cs i l l a g o k	1680	0	1.000
cs i l l a g o s	29	0	1.000
cs i l l a g z a t	13	0	1.000
cs i l l á m	11	0	1.000
cs i l l a p í t á s	30	0	1.000
cs i l l a p í t ó	20	0	1.000
cs i l l á r	27	0	1.000
cs i l l o g	1840	0	1.000
cs i l l o g á s	69	0	1.000
cs i l l o g ó	44	0	1.000
cs i m p á n z	78	0	1.000
cs i n á l ó	32	0	1.000
cs i n á l t	40	0	1.000
cs i n o s	602	0	1.000
cs i n t a l a n	19	0	1.000
cs i p o g ó	7	0	1.000
cs í r á z á s	67	0	1.000
cs i sz o l á s	25	0	1.000
cs i sz o l t	12	0	1.000
cs i z m á k	11	0	1.000
cs o d á k	451	0	1.000
cs o d á l a t	110	0	1.000
cs o d á l a t o s	680	0	1.000
cs o d á l k o z á s	65	0	1.000
cs o d á s	137	0	1.000
cs ó k	458	0	1.000
cs o k o l á d é	167	0	1.000
cs ó k o l ó z á s	33	0	1.000
cs o m a g	3200	0	1.000
cs o m a g o l á s	376	0	1.000
cs o m a g o l ó	8	0	1.000
cs o m ó	118	0	1.000
cs o n k	22	0	1.000
cs o n k í t á s	35	0	1.000
cs o n t	349	0	1.000
cs o n t o s	11	0	1.000
cs o p o r t j a	17000	0	1.000
cs o p o r t o s	15	0	1.000
cs o r d á s	37	0	1.000
cs ó r ó	53	0	1.000
cs ó t á ny	56	0	1.000
cs ú cs	804	0	1.000
cs u d a	301	0	1.000
cs ú f	147	0	1.000
cs ú f o l ó d á s	34	0	1.000
cs ú f o s	12	0	1.000
cs u h á s	56	0	1.000
cs u k a	122	0	1.000
cs u k l ó	26	0	1.000
cs ú ny a s á g	36	0	1.000
cs u p a sz	66	0	1.000
cs u r g ó	13	0	1.000
cs ú sz á s	114	0	1.000
cs ú sz ó	4	0	1.000
cs ú sz ó s	34	0	1.000
cs ú z l i	20	0	1.000
c u c c	606	0	1.000
c u d a r	23	0	1.000
c u k o r	281	0	1.000
c u k r á sz	98	0	1.000
c u k r á sz a t	10	0	1.000
c u k r o s	17	0	1.000
c u m i	33	0	1.000
d a c	67	0	1.000
d a c o s	20	0	1.000
d a d o g á s	61	0	1.000
d a d o g ó s	13	0	1.000
d a g a d t	47	0	1.000
d a g á ly	52	0	1.000
d a g á ly o s	41	0	1.000
d a g a n a t	168	0	1.000
d á k ó	12	0	1.000
d a l	2480	0	1.000
d a l l a m	209	0	1.000
d a l n o k	85	0	1.000
d a l o k	684	0	1.000
d a l o l á s	22	0	1.000
d a l o s	22	0	1.000
d a m i l	30	0	1.000
d á n	136	0	1.000
d a n d á r	90	0	1.000
d a r a b	3420	0	1.000
d a r a b j a	3940	0	1.000
d a r a b k á k	6	0	1.000
d a r a b o k	498	0	1.000
d a r a b o s	107	0	1.000
d a r á l á s	8	0	1.000
d a r á l ó	16	0	1.000
d a r á zs	84	0	1.000
d á r i d ó	70	0	1.000
d a r u	87	0	1.000
d á t u m	429	0	1.000
d e b ü t á l	288	0	1.000
d e d u k c i ó	32	0	1.000
d e f l á c i ó	38	0	1.000
d e f l e k t o r	7	0	1.000
d e f o r m á l t	16	0	1.000
d e g e n e r á l t	38	0	1.000
d é k á n	303	0	1.000
d e k ó d o l á s	25	0	1.000
d e k ó d o l ó	14	0	1.000
d e k o l t á zs	9	0	1.000
d e k r é t u m	40	0	1.000
d é l i b á b o s	17	0	1.000
d e l í r i u m	12	0	1.000
d e m a g ó g	216	0	1.000
d e m o	75	0	1.000
d e m o k r a t a	632	0	1.000
d é m o n	463	0	1.000
d e m o n s t r á t o r	19	0	1.000
d e p ó	15	0	1.000
d e p o r t á l á s	32	0	1.000
d e p o r t á l t	22	0	1.000
d e p r e s sz i ó	392	0	1.000
d e p r e s sz i ó s	221	0	1.000
d e r i v á l t	19	0	1.000
d e sz k á k	56	0	1.000
d e t e k t á l á s	14	0	1.000
d e t e r m i n á n s	22	0	1.000
d e v i á n s	310	0	1.000
d e z e r t á l á s	13	0	1.000
d e z o d o r	21	0	1.000
d i a	74	0	1.000
d i a d a l m a s	39	0	1.000
d i a g n ó z i s	167	0	1.000
d i a g r a m	112	0	1.000
d i á k	7150	0	1.000
d i a k ó n u s	72	0	1.000
d i á k s á g	275	0	1.000
d i a l e k t u s	90	0	1.000
d i a l ó g u s	289	0	1.000
d i cs h i m n u sz	10	0	1.000
d i d a k t i k u s	53	0	1.000
d i é t á s	112	0	1.000
d í j	2970	0	1.000
d í j a z á s	125	0	1.000
d í j n o k	43	0	1.000
d í j t a l a n	16	0	1.000
d i k t á l á s	13	0	1.000
d i k t á t o r	666	0	1.000
d i l e t t á n s	369	0	1.000
d i m e n z i ó s	34	0	1.000
d i n a m i k u s	307	0	1.000
d i n a m i z m u s	77	0	1.000
d i n a m ó	141	0	1.000
d i n a sz t i a	320	0	1.000
d í n o m d á n o m	10	0	1.000
d i ó	686	0	1.000
d i p l o m a	330	0	1.000
d i p l o m á s	153	0	1.000
d i p l o m á s o k	4060	0	1.000
d i p l o m a t a	2120	0	1.000
d i p ó l u s	19	0	1.000
d i s sz i d á l á s	10	0	1.000
d i s sz o n á n s	80	0	1.000
d i sz k ó	121	0	1.000
d i sz k r é c i ó	23	0	1.000
d i sz n ó	692	0	1.000
d i sz n ó s á g	86	0	1.000
d i sz p e r z i ó	29	0	1.000
d í v á ny	39	0	1.000
d i v a t	1900	0	1.000
d i v a t j a m ú l t	81	0	1.000
d i v a t o s	381	0	1.000
d i v e r z i t á s	23	0	1.000
d o b á s	189	0	1.000
d o b b a n á s	12	0	1.000
d o b ó	152	0	1.000
d o b o g á s	16	0	1.000
d o b o g ó	54	0	1.000
d o b o l á s	20	0	1.000
d o b o s	248	0	1.000
d o b o z	594	0	1.000
d o b o z o l á s	7	0	1.000
d o b o z o s	4	0	1.000
d o d ó	45	0	1.000
d o g m a t i k u s	74	0	1.000
d o h á ny	119	0	1.000
d o h á ny o s	212	0	1.000
d o h á ny z á s	384	0	1.000
d o h á ny z ó	60	0	1.000
d o h o s	61	0	1.000
d o k t o r	1790	0	1.000
d o k u m e n t u m	3650	0	1.000
d o l g a	604	0	1.000
d o l g o d	17	0	1.000
d o l g o k	11600	0	1.000
d o l g o m	42	0	1.000
d o l g o s	26	0	1.000
d o l g o z a t	592	0	1.000
d o l g o z ó	3170	0	1.000
d o l l á r	2330	0	1.000
d o l o g t a l a n	18	0	1.000
d o l o m i t	20	0	1.000
d ó m	84	0	1.000
d o m b	513	0	1.000
d o m b o k	101	0	1.000
d o m b o r z a t	58	0	1.000
d o m i n á n s	203	0	1.000
d o m í n i u m	15	0	1.000
d o m i n ó	88	0	1.000
d o n g a	12	0	1.000
d o n g ó	30	0	1.000
d o n o r	228	0	1.000
d o p p i n g	88	0	1.000
d ó r	34	0	1.000
d o r b é z o l á s	41	0	1.000
d o r g á l á s	52	0	1.000
d o r o n g	15	0	1.000
d o s sz i é	160	0	1.000
d o t á c i ó	19	0	1.000
d r á g á m	79	0	1.000
d r á g a s á g	20	0	1.000
d r a g o ny o s o k	15	0	1.000
d r a sz t i k u s	197	0	1.000
d r o g	560	0	1.000
d r o g o k	307	0	1.000
d r o m e d á r	15	0	1.000
d r ó t	108	0	1.000
d ú c	16	0	1.000
d u d á l á s	4	0	1.000
d u d á s	143	0	1.000
d u g á s	7	0	1.000
d u g a t ty ú	74	0	1.000
d u g ó	81	0	1.000
d u g v á ny	13	0	1.000
d u h a j	11	0	1.000
d u l a k o d á s	37	0	1.000
d u m a	224	0	1.000
d u n a	1610	0	1.000
d ú r	15	0	1.000
d u r r a n á s	205	0	1.000
d u r v a	645	0	1.000
d u r v a s á g	96	0	1.000
d ú s	64	0	1.000
d ú s í t á s	10	0	1.000
d u z z a d á s	13	0	1.000
d u z z a d ó	31	0	1.000
d u z z a d t	29	0	1.000
d u z z a sz t á s	21	0	1.000
d u z z a sz t ó	17	0	1.000
e b i h a l	14	0	1.000
e f e k t u s	439	0	1.000
é g b o l t	238	0	1.000
é g h a j l a t	286	0	1.000
e g o i s t a	75	0	1.000
e g o i z m u s	73	0	1.000
é g t á j	71	0	1.000
e gy h a n g ú s á g	22	0	1.000
e gy sz ó l a m ú	7	0	1.000
e g z a k t	84	0	1.000
e g z o t i k u s	362	0	1.000
é h e n k ó r á sz	33	0	1.000
e k sz t a t i k u s	11	0	1.000
e k sz t á z i s	37	0	1.000
é l cs a p a t	117	0	1.000
é l e t u n t	23	0	1.000
é l v o n a l	78	0	1.000
e m b a r g ó	28	0	1.000
e m b r i ó	190	0	1.000
e m i s sz i ó	34	0	1.000
e m ó c i ó	20	0	1.000
e m p i r i k u s	18	0	1.000
e m u	25	0	1.000
e m u l z i ó	17	0	1.000
e n e r g i a	2060	0	1.000
e n e r g i k u s	125	0	1.000
e n e r v á l t	38	0	1.000
e n t i t á s	431	0	1.000
e p i k u s	52	0	1.000
e p i l ó g u s	20	0	1.000
e p i z ó d	471	0	1.000
e r e k c i ó	14	0	1.000
e r ő sz a k o s	50	0	1.000
e r o t i k u s	269	0	1.000
e r ó z i ó	193	0	1.000
e sz k i m ó	68	0	1.000
e sz t e r g á ly o s	40	0	1.000
e t a p	58	0	1.000
e t i k á t l a n	543	0	1.000
é t l a p	31	0	1.000
é t o l a j	26	0	1.000
é t v á gy	43	0	1.000
é v a d	262	0	1.000
é v z á r ó	9	0	1.000
e k s c e n t r i k u s	26	0	1.000
e k s p a n z i ó	85	0	1.000
e k s p o n á l t	10	0	1.000
e k s p o r t	713	0	1.000
e k s p o z é	32	0	1.000
e k s t á z i s	48	0	1.000
e k s t r a v a g á n s	48	0	1.000
e k s t r o v e r t á l t	13	0	1.000
f a	16100	0	1.000
f á c á n	40	0	1.000
f a f a r a g ó	45	0	1.000
f a g gy ú	21	0	1.000
f a gy	2200	0	1.000
f a gy á s	40	0	1.000
f a gy a sz t á s	17	0	1.000
f a gy l a l t	41	0	1.000
f a gy o k	46	0	1.000
f a gy o s	30	0	1.000
f a j a n k ó	75	0	1.000
f á j á s	29	0	1.000
f á j d a l m a s	322	0	1.000
f á j d a l o m	925	0	1.000
f á j ó	59	0	1.000
f a j o k	833	0	1.000
f a j t a	1870	0	1.000
f a j t á j ú	20	0	1.000
f a j t á k	535	0	1.000
f a j t a l a n	15	0	1.000
f a j t a l a n s á g	102	0	1.000
f a j ú	24	0	1.000
f á k	1830	0	1.000
f a k a d ó	41	0	1.000
f a k í r	66	0	1.000
f a k ó	134	0	1.000
f a k u l t á s	77	0	1.000
f a l a	3570	0	1.000
f a l a k	652	0	1.000
f a l á n k	32	0	1.000
f a l á n k s á g	27	0	1.000
f a l a n k s	13	0	1.000
f a l á s	14	0	1.000
f a l a t	651	0	1.000
f a l a t o z á s	71	0	1.000
f a l a z a t	28	0	1.000
f a l l o sz	16	0	1.000
f a l ó	99	0	1.000
f a l r a g a sz	9	0	1.000
f a l s	25	0	1.000
f a l u s i a s	12	0	1.000
f a n a t i k u s	730	0	1.000
f a n a t i z m u s	137	0	1.000
f a n f á r	8	0	1.000
f á n k	35	0	1.000
f a n t a sz t i k u s	506	0	1.000
f a n t o m	82	0	1.000
f a ny a l g á s	20	0	1.000
f a ny a r	34	0	1.000
f á r a d o z á s	88	0	1.000
f á r a d s á g	94	0	1.000
f á r a d t	2580	0	1.000
f á r a d t s á g	273	0	1.000
f a r a g á s	44	0	1.000
f a r a g v á ny	12	0	1.000
f á r a ó	431	0	1.000
f á r a sz t ó	380	0	1.000
f a r i z e u s	71	0	1.000
f a r k	14	0	1.000
f a r k a	668	0	1.000
f a r k ú	9	0	1.000
f a r m	91	0	1.000
f a r o k	98	0	1.000
f a r s a n g	189	0	1.000
f a s i sz t a	544	0	1.000
f á s í t á s	13	0	1.000
f a s i z m u s	253	0	1.000
f á s u l t	49	0	1.000
f á s u l t s á g	28	0	1.000
f a sz	880	0	1.000
f a sz a	79	0	1.000
f a sz s á g	22	0	1.000
f a t a l i z m u s	19	0	1.000
f a t ty ú	191	0	1.000
f á ty o l	65	0	1.000
f á ty o l o s	18	0	1.000
f a v o r i t	612	0	1.000
f a z e k a s	234	0	1.000
f a z e k a s s á g	55	0	1.000
f á z i s	436	0	1.000
f a z o n	176	0	1.000
f e gy h á z	10	0	1.000
f e l á r	18	0	1.000
f é l n ó t á s	23	0	1.000
f é l o l d a l a s	57	0	1.000
f e n e v a d a k	58	0	1.000
f é ny s u g a r a k	43	0	1.000
f é r f i a s	346	0	1.000
f é r f i a s s á g	80	0	1.000
f e t i s i z m u s	20	0	1.000
f i a	23100	0	1.000
f i a cs k á m	33	0	1.000
f i a s k ó	80	0	1.000
f i a t a l	7110	0	1.000
f i a t a l a b b	951	0	1.000
f i a t a l o k	33800	0	1.000
f i a t a l o s	127	0	1.000
f i a t a l s á g	791	0	1.000
f i c k ó	938	0	1.000
f i c k ó s	12	0	1.000
f i d i b u sz	22	0	1.000
f i k c i ó	502	0	1.000
f i l i sz t e u s	36	0	1.000
f i l o z ó f u s	858	0	1.000
f i n á n c	41	0	1.000
f i n ny á s	34	0	1.000
f i n ny á s s á g	15	0	1.000
f i n o m	473	0	1.000
f i n o m í t á s	24	0	1.000
f i n o m í t ó	18	0	1.000
f i n o m k o d á s	27	0	1.000
f i n o m k o d ó	29	0	1.000
f i n o m s á g	145	0	1.000
f i n t o r	18	0	1.000
f i ó k	231	0	1.000
f i r k á sz	53	0	1.000
f i ú	10700	0	1.000
f i ú s	19	0	1.000
f i k s á c i ó	8	0	1.000
f i z i k a	525	0	1.000
f i z i k u s	519	0	1.000
f l a k o n	10	0	1.000
f l a m a n d	11	0	1.000
f l a m i n g ó	11	0	1.000
f l a n c	11	0	1.000
f l ó t á s	50	0	1.000
f l o t t a	5	0	1.000
f l ú g o s	29	0	1.000
f l u o r i d	14	0	1.000
f l u k s u s	66	0	1.000
f o d o r	124	0	1.000
f o d r á sz	241	0	1.000
f o d r á sz a t	16	0	1.000
f o g a	179	0	1.000
f o g a d a l m a k	34	0	1.000
f o g a d t a t á s	135	0	1.000
f o g a k	626	0	1.000
f o g a l m a k	965	0	1.000
f o g a l m a z á s	103	0	1.000
f o g a l m a z v á ny	29	0	1.000
f o g a m	17	0	1.000
f o g a m z á s	23	0	1.000
f o g a n ty ú	74	0	1.000
f o g a s	106	0	1.000
f o g á s	596	0	1.000
f o g á sz a t	30	0	1.000
f o g a z a t	32	0	1.000
f o g é k o ny	277	0	1.000
f o g é k o ny s á g	64	0	1.000
f o g h í j a s	29	0	1.000
f o g l a l á s	78	0	1.000
f o g l a l a t	53	0	1.000
f o g l a l k o z á s	820	0	1.000
f o g l a l k o z ó	85	0	1.000
f o g l a l k o z t a t	5160	0	1.000
f o g l a l ó	139	0	1.000
f o g l a l t	109	0	1.000
f o g ó	53	0	1.000
f o g ó dz ó	39	0	1.000
f o g ó s	44	0	1.000
f o g p i sz k á l ó	36	0	1.000
f o g s á g	65	0	1.000
f o gy á s	238	0	1.000
f o gy a sz t á s	719	0	1.000
f o gy a sz t ó	3170	0	1.000
f o gy a t é k o s	623	0	1.000
f o gy a t k o z á s	66	0	1.000
f o g z á s	42	0	1.000
f ő h a d n a gy	26	0	1.000
f o h á sz	51	0	1.000
f ő i s p á n	44	0	1.000
f o j t á s	29	0	1.000
f o j t o g a t ó	632	0	1.000
f o k a	2330	0	1.000
f o k h a gy m a	85	0	1.000
f o k o s	77	0	1.000
f o k o z á s	26	0	1.000
f o k o z a t	632	0	1.000
f o k o z a t o k	156	0	1.000
f o k o z a t o s	35	0	1.000
f o k ú	60	0	1.000
f ó k u sz	86	0	1.000
f o l t	538	0	1.000
f o l t o k	165	0	1.000
f o l t o s	34	0	1.000
f o l t o z á s	12	0	1.000
f o ly a m	284	0	1.000
f o ly a m a t a	13200	0	1.000
f o ly a m a t o s	597	0	1.000
f o ly a m o d á s	19	0	1.000
f o ly a m o d ó	75	0	1.000
f o ly a m o d v á ny	15	0	1.000
f o ly á s	76	0	1.000
f o ly é k o ny	37	0	1.000
f o ly ó	1900	0	1.000
f o ly ó s	13	0	1.000
f o ly ó s í t ó	13	0	1.000
f o ly o s ó	342	0	1.000
f o ly t a t á s	518	0	1.000
f o ly t a t ó	206	0	1.000
f o ly t o n o s	225	0	1.000
f o ly t o n o s s á g	164	0	1.000
f o n á k	60	0	1.000
f o n á k s á g	15	0	1.000
f o n a l	30	0	1.000
f o n á l	71	0	1.000
f o n d o r l a t o s	11	0	1.000
f o n ny a d t	18	0	1.000
f o n o g r á f	17	0	1.000
f o n t	327	0	1.000
f o n t o s	81100	0	1.000
f o n t o s a b b	7020	0	1.000
f o n t o s k o d á s	40	0	1.000
f o n t o s k o d ó	19	0	1.000
f o n t o s s á g	35	0	1.000
f o n t o s s á g ú	2540	0	1.000
f o r d í t á s	726	0	1.000
f o r d í t ó	864	0	1.000
f o r d u l á s	114	0	1.000
f o r d u l a t	976	0	1.000
f o r d u l a t o k	215	0	1.000
f o r d u l a t o s	7	0	1.000
f o r d u l ó	563	0	1.000
f o r g á cs	48	0	1.000
f o r g a l m a s	17	0	1.000
f o r g a l o m	3160	0	1.000
f o r g á s	115	0	1.000
f o r g a t a g	56	0	1.000
f o r g a t á s	264	0	1.000
f o r g a t m á ny	10	0	1.000
f o r g a t ó	26	0	1.000
f o r g ó	49	0	1.000
f o r i n t	5150	0	1.000
f o r m á j ú	63	0	1.000
f o r m á k	2010	0	1.000
f o r m á l á s	62	0	1.000
f o r m á l ó	72	0	1.000
f o r m á s	26	0	1.000
f o r m a s á g	140	0	1.000
f o r m a s á g o k	82	0	1.000
f o r m á t l a n	55	0	1.000
f o r m á t l a n s á g	17	0	1.000
f o r m á t u m	573	0	1.000
f o r m á z á s	71	0	1.000
f o r m u l a	265	0	1.000
f o r r a d a l m á r	430	0	1.000
f o r r a d a l o m	3380	0	1.000
f o r r a sz t á s	14	0	1.000
f o r r ó	251	0	1.000
f o r r o n g á s	54	0	1.000
f o r t é ly	25	0	1.000
f o r t é ly o s	14	0	1.000
f ó r u m	5690	0	1.000
f o sz f á t	16	0	1.000
f o sz f o r	89	0	1.000
f o sz t o g a t á s	92	0	1.000
f o sz t o g a t ó	16	0	1.000
f r a k c i ó	898	0	1.000
f r a k k	19	0	1.000
f r a n c i a	926	0	1.000
f r a n k ó	36	0	1.000
f r á sz	58	0	1.000
f r á z i s	130	0	1.000
f r á z i s o k	51	0	1.000
f r e g a t t	18	0	1.000
f r e k v e n c i a	311	0	1.000
f r e n e t i k u s	17	0	1.000
f r e s k ó	57	0	1.000
f r i g i d i t á s	19	0	1.000
f r i v o l	91	0	1.000
f r o n t	320	0	1.000
f u k a r	48	0	1.000
f u k a r s á g	18	0	1.000
f u l l a d á s	13	0	1.000
f u l l a j t á r	22	0	1.000
f u l l a sz t ó	39	0	1.000
f u n d a m e n t u m	44	0	1.000
f u n k c i ó	2240	0	1.000
f u r a	325	0	1.000
f ú r á s	50	0	1.000
f u r a t	38	0	1.000
f u r cs a	7010	0	1.000
f u r cs a s á g	105	0	1.000
f u r f a n g	14	0	1.000
f u r f a n g o s	28	0	1.000
f u r g o n	64	0	1.000
f u r n é r	11	0	1.000
f ú r ó	34	0	1.000
f u t a m	828	0	1.000
f u t a m o k	117	0	1.000
f u t á r	396	0	1.000
f u t á s	2350	0	1.000
f u t b a l l	526	0	1.000
f u t ó	350	0	1.000
f u t ó k	2680	0	1.000
f u t t a t á s	48	0	1.000
f u t t a t ó	44	0	1.000
f u v a l l a t	20	0	1.000
f u v a r	21	0	1.000
f u v a r o s	88	0	1.000
f u v a r o z á s	84	0	1.000
f u v a r o z ó	192	0	1.000
f ú v á s	10	0	1.000
f ú z i ó	148	0	1.000
g a b o n a	487	0	1.000
g á cs é r	22	0	1.000
g a l á d	21	0	1.000
g a l á d s á g	25	0	1.000
g a l a m b	292	0	1.000
g a l a m b o m	58	0	1.000
g á l á n s	25	0	1.000
g a l a k s i s	260	0	1.000
g a l a k s i s o k	68	0	1.000
g a l l	20	0	1.000
g a l l é r	37	0	1.000
g a l ly	27	0	1.000
g a l ly a k	22	0	1.000
g á n cs	13	0	1.000
g a n é	15	0	1.000
g á ny	17	0	1.000
g a r a n c i a	578	0	1.000
g a r a n t á l	571	0	1.000
g a r a s	45	0	1.000
g a r a t	18	0	1.000
g a r á z d a s á g	64	0	1.000
g a r á zs	195	0	1.000
g a r b ó	20	0	1.000
g á r d i s t á k	28	0	1.000
g á t	241	0	1.000
g á t a k	52	0	1.000
g á t l á s	31	0	1.000
g á t l á s t a l a n	43	0	1.000
g á t l ó	50	0	1.000
g a v a l l é r	126	0	1.000
g a z	186	0	1.000
g á z	701	0	1.000
g a z d a	3680	0	1.000
g a z d a g	2890	0	1.000
g a z d a g a b b	309	0	1.000
g a z d a g o d á s	130	0	1.000
g a z d a g o k	827	0	1.000
g a z d a g s á g	616	0	1.000
g a z d á l k o d ó	996	0	1.000
g a z d a s á g	6330	0	1.000
g a z d á t l a n	64	0	1.000
g á z l ó	21	0	1.000
g á z o k	268	0	1.000
g á z o l á s	38	0	1.000
g á z o l ó	14	0	1.000
g a z o s	26	0	1.000
g a zs á g	70	0	1.000
g e k k o	10	0	1.000
g e n e r á l á s	19	0	1.000
g e n e r á t o r	120	0	1.000
g e n e r i k u s	9	0	1.000
g e n e t i k u s	50	0	1.000
g e n u s	13	0	1.000
g e ny ó	31	0	1.000
g e o l ó g u s	96	0	1.000
g e p á r d	30	0	1.000
g e r e n d a	2	0	1.000
g e r m á n	19	0	1.000
g e sz t u s	961	0	1.000
g e t t ó	69	0	1.000
g i b b o n	13	0	1.000
g i m n á z i u m	955	0	1.000
g i r o sz k ó p	11	0	1.000
g i t á r	187	0	1.000
g i t á r o s	305	0	1.000
g l a d i á t o r	122	0	1.000
g l ó b u sz	24	0	1.000
g l ü k ó z	17	0	1.000
g n ó m	269	0	1.000
g ó c	62	0	1.000
g o l f	152	0	1.000
g o l f o z ó	22	0	1.000
g o ly ó	250	0	1.000
g o m b ó c	72	0	1.000
g o m b o ly a g	15	0	1.000
g o m b o s	38	0	1.000
g o n d	831	0	1.000
g o n d a t l a n s á g	101	0	1.000
g o n d n o k	391	0	1.000
g o n d n o k s á g	31	0	1.000
g o n d o k	412	0	1.000
g o n d o l á s	19	0	1.000
g o n d o l a t	5520	0	1.000
g o n d o l a t a	3410	0	1.000
g o n d o l k o d á s	4070	0	1.000
g o n d o l k o d ó	555	0	1.000
g o n d o m	19	0	1.000
g o n d o s	46	0	1.000
g o n d o s k o d á s	380	0	1.000
g o n d o s k o d ó	25	0	1.000
g o n d o s s á g	43	0	1.000
g o n d o z á s	155	0	1.000
g o n d o z ó	173	0	1.000
g o n d t a l a n	153	0	1.000
g o n d t a l a n s á g	13	0	1.000
g o n g	22	0	1.000
g o n o sz	4330	0	1.000
g o n o sz k o d á s	31	0	1.000
g o n o sz s á g	576	0	1.000
g ó r é	34	0	1.000
g o r o m b a s á g	43	0	1.000
g ó t	38	0	1.000
g ó t i k u s	27	0	1.000
g r á c i á k	13	0	1.000
g r a f i k a	348	0	1.000
g r a f i k o n	41	0	1.000
g r a f i t	46	0	1.000
g r a m m	52	0	1.000
g r a m o f o n	27	0	1.000
g r á n á t	57	0	1.000
g r a n d i ó z u s	39	0	1.000
g r á n i t	29	0	1.000
g r e g o r i á n	31	0	1.000
g r i m a sz	24	0	1.000
g r ó f s á g	96	0	1.000
g u b a cs	6	0	1.000
g u b a n c	26	0	1.000
g u b e r á l ó	8	0	1.000
g u ly á s	173	0	1.000
g u m i	265	0	1.000
g u m i k	326	0	1.000
g u m i s	16	0	1.000
g u m ó	15	0	1.000
g ú n á r	19	0	1.000
g ú ny	598	0	1.000
g ú ny o l ó d á s	122	0	1.000
g ú ny o l ó d ó	23	0	1.000
g u ny o r o s	8	0	1.000
g ú ny o s	55	0	1.000
g u r u	698	0	1.000
g u sz t u s t a l a n	473	0	1.000
gy a k o r i s á g	145	0	1.000
gy a k o r l á s	699	0	1.000
gy a k o r l a t	9130	0	1.000
gy a k o r l a t o k	585	0	1.000
gy a k o r l ó	271	0	1.000
gy a k o r l o t t	78	0	1.000
gy a k o r n o k	327	0	1.000
gy a l á z a t	391	0	1.000
gy a l á z a t o s	180	0	1.000
gy a l á z k o d á s	57	0	1.000
gy a l á z k o d ó	7	0	1.000
gy a l á z ó	16	0	1.000
gy a l o g	40	0	1.000
gy a l o g l á s	82	0	1.000
gy a l o g l ó	15	0	1.000
gy a l o g o s	421	0	1.000
gy a l o g s á g	137	0	1.000
gy a l u	14	0	1.000
gy á m	187	0	1.000
gy á m k o d á s	19	0	1.000
gy á m o l t a l a n	172	0	1.000
gy á m s á g	14	0	1.000
gy a n a k v á s	96	0	1.000
gy a n a k v ó	51	0	1.000
gy a n t a	29	0	1.000
gy a n ú	345	0	1.000
gy a n ú m	9	0	1.000
gy a n ú s	2140	0	1.000
gy a n ú s í t á s	53	0	1.000
gy a n ú t l a n	27	0	1.000
gy a p j ú	85	0	1.000
gy a p o t	20	0	1.000
gy a r a p o d á s	336	0	1.000
gy a r l ó	67	0	1.000
gy a r l ó s á g	78	0	1.000
gy a r m a t	169	0	1.000
gy a r m a t o k	75	0	1.000
gy á r o s	97	0	1.000
gy á r t á s	420	0	1.000
gy á r t á s ú	12	0	1.000
gy á r t m á ny	75	0	1.000
gy á r t m á ny ú	11	0	1.000
gy á r t ó	2520	0	1.000
gy á sz	362	0	1.000
gy á sz o l ó	44	0	1.000
gy á sz o s	39	0	1.000
gy á v a s á g	258	0	1.000
gy é m á n t	198	0	1.000
gy e r ty a	209	0	1.000
gy í k	127	0	1.000
gy i l k o l á s	88	0	1.000
gy i l k o s	1940	0	1.000
gy i l k o s a	2060	0	1.000
gy i l k o s s á g	669	0	1.000
gy ó gy á sz a t	86	0	1.000
gy ó gy h a t á s ú	80	0	1.000
gy ó gy í t ó	201	0	1.000
gy ó gy m ó d	206	0	1.000
gy ó gy u l t	354	0	1.000
gy o m	88	0	1.000
gy o m o r	520	0	1.000
gy ó n á s	90	0	1.000
gy ó n t a t ó	81	0	1.000
gy o p á r	21	0	1.000
gy o r s	1850	0	1.000
gy o r s a s á g	137	0	1.000
gy o r s í t á s	51	0	1.000
gy o r s í t ó	25	0	1.000
gy o r s u l á s	144	0	1.000
gy o r s u l ó	10	0	1.000
gy ú j t á s	26	0	1.000
gy ú j t ó	11	0	1.000
gy ú j t o g a t á s	31	0	1.000
gy ú j t o g a t ó	1960	0	1.000
gy ú j t ó s	146	0	1.000
gy ú l é k o ny	12	0	1.000
gy u l l a d á s	162	0	1.000
gy u l l a d t	14	0	1.000
gy ú r á s	17	0	1.000
gy ú r ó	30	0	1.000
h a b	238	0	1.000
h a b a r cs	36	0	1.000
h a b i t u s	34	0	1.000
h a b o k	101	0	1.000
h á b o r g á s	23	0	1.000
h á b o r o d o t t	25	0	1.000
h á b o r ú	5630	0	1.000
h á b o r ú s	22	0	1.000
h a b o z á s	60	0	1.000
h a b o z ó	15	0	1.000
h a b s b u r g o k	255	0	1.000
h a d	455	0	1.000
h á g cs ó	12	0	1.000
h á g ó	91	0	1.000
h a gy á s	17	0	1.000
